str_code,spu_code,cluster_id,recommendation_type,spu_avg_qty_per_store,spu_adoption_rate_in_cluster,spu_sales_percentile,stores_selling_in_cluster,total_stores_in_cluster,recommended_quantity_change,opportunity_score,sub_cate_name,category_type,eligibility_status,step10_reduced,baseline_gate_passed,baseline_gate_reason,woman_into_str_cnt_avg,male_into_str_cnt_avg,affinity_level,affinity_score,consistency_penalty,adjusted_confidence,affinity_explanation,consistency_explanation,opportunity_tier,tier_score,tier_justification,seasonal_context,recommendation_framing,is_mandatory,step11_note
51259,SPU_TOP_006,6,ADD_NEW,32.43635817617447,0.8529411764705882,1.0,29,34,32.43635817617447,0.8529411764705882,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,313.5036779569858,230.30853573575214,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (58% female, 42% male)",No consistency check data available,High Confidence Growth,0.7470588235294118,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
11154,SPU_TOP_006,6,ADD_NEW,32.43635817617447,0.8529411764705882,1.0,29,34,32.43635817617447,0.8529411764705882,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,396.93523097955244,212.70437065482457,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (65% female, 35% male)",No consistency check data available,High Confidence Growth,0.7470588235294118,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
43048,SPU_TOP_006,6,ADD_NEW,32.43635817617447,0.8529411764705882,1.0,29,34,32.43635817617447,0.8529411764705882,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,452.9057401189262,276.5913275849292,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (62% female, 38% male)",No consistency check data available,High Confidence Growth,0.7470588235294118,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44485,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,382.5801391727176,132.661931498233,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (74% female, 26% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41035,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,84.30764808810402,131.64041156772004,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (39% female, 61% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
45120,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,346.17192093390804,55.94001166726507,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (86% female, 14% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44469,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,397.7471388492856,117.66533021546,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (77% female, 23% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51143,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,T恤,summer,UNKNOWN,False,True,Passed baseline gate,148.42125000794263,52.179021318684065,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (74% female, 26% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44385,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,191.24397352511173,229.0684009846441,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (46% female, 54% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37044,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,161.070741140856,304.1345007762664,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (35% female, 65% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37210,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,330.0861387046985,319.0890866265029,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (51% female, 49% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44467,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,410.65059930032913,175.0746234546919,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (70% female, 30% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
50007,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,495.64953670714175,39.53475154280992,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (93% female, 7% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51234,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,443.1283379317469,398.3604931815545,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (53% female, 47% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51227,SPU_TOP_009,19,ADD_NEW,31.987735865670054,0.8518518518518519,1.0,69,81,31.987735865670054,0.8518518518518519,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,323.21087639760964,173.82874871432227,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (65% female, 35% male)",No consistency check data available,High Confidence Growth,0.7462962962962963,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.75)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33301,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,61.53892961289606,156.26169622167785,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (28% female, 72% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32432,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,492.98098131659845,224.50536745199375,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (69% female, 31% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32201,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,177.699157609426,164.340449667495,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (52% female, 48% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34120,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,73.38045989942079,320.9229337720922,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (19% female, 81% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
31025,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,217.40813860675243,317.27279547453884,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (41% female, 59% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33330,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,372.2678034004371,130.8708802714075,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (74% female, 26% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
42069,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,307.28569241468693,338.1472394116603,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (48% female, 52% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32697,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,238.87729261675503,266.25460063571165,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (47% female, 53% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34395,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,173.62918648378377,175.99314797112916,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (50% female, 50% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34095,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,139.14393474188304,239.17219419149566,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (37% female, 63% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36093,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,140.21353198778127,70.42775781455993,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (67% female, 33% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33130,SPU_TOP_007,1,ADD_NEW,31.712693227605612,0.8736842105263158,0.95,83,95,31.712693227605612,0.83,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,440.16417325510184,244.10990117178557,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (64% female, 36% male)",No consistency check data available,High Confidence Growth,0.7441052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33562,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,94.13716135291007,210.64922069805792,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (31% female, 69% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34316,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,92.23577817051029,366.56192319153917,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (20% female, 80% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
42103,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,142.39982241805993,208.7246880967893,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (41% female, 59% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33538,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,187.81412935397526,260.8414594279062,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (42% female, 58% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34213,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,252.65794050743568,307.0657446764234,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (45% female, 55% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
42142,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,119.67287566897393,379.55241574973945,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (24% female, 76% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34347,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,143.14666029729204,221.13187252501226,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (39% female, 61% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
12080,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,194.35102923728113,99.01184884794607,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (66% female, 34% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
35093,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,250.88878238071197,325.4007259917904,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (44% female, 56% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33739,SPU_TOP_008,13,ADD_NEW,30.363685925631856,0.8734177215189873,0.95,69,79,30.363685925631856,0.829746835443038,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,60.88629375110986,337.7279061600362,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (15% female, 85% male)",No consistency check data available,High Confidence Growth,0.7439240506329114,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33172,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,123.58574266326025,174.70016856115146,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (41% female, 59% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32265,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,123.91960906894683,331.3926464856114,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (27% female, 73% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
42110,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,345.54022856355067,388.3588127289601,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (47% female, 53% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33655,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,129.8429462613681,231.65995999186717,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (36% female, 64% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32345,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,291.8280213220653,370.3465780727214,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (44% female, 56% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32312,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,131.71897256064156,366.1267076934425,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (26% female, 74% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
