str_code,spu_code,sub_cate_name,cluster_id,eligibility_status,is_core_subcategory,adjusted_by_step8,current_spu_count,rule9_applied,rule9_reason,recommended_quantity_change
15019,SPU_毛呢大_02407,毛呢大衣,5,INELIGIBLE,False,False,6.202490690355026,False,SKIPPED: Ineligible (not core subcategory),0.0
15021,SPU_夹克_02408,夹克,5,INELIGIBLE,False,False,14.973586005718985,False,SKIPPED: Ineligible (not core subcategory),0.0
15023,SPU_针织衫_02409,针织衫,26,INELIGIBLE,False,False,11.19205856102926,False,SKIPPED: Ineligible (not core subcategory),0.0
15025,SPU_T恤_02410,T恤,3,ELIGIBLE,False,False,24.318285197065997,False,Above minimum (24.3 >= 7.9),0.0
15026,SPU_短裤_02411,短裤,12,ELIGIBLE,False,False,9.863373933513257,False,Above minimum (9.9 >= 7.3),0.0
15027,SPU_短袖_02412,短袖,26,ELIGIBLE,False,False,4.906928345318276,True,"Below minimum (4.9 < 7.5), increase by 1.0",0.9813856690636552
15028,SPU_内衣_02413,内衣,7,ELIGIBLE,False,False,8.767606028993587,False,Above minimum (8.8 >= 2.1),0.0
15029,SPU_配饰_02414,配饰,26,ELIGIBLE,False,False,4.614448366344188,False,Above minimum (4.6 >= 3.3),0.0
15031,SPU_直筒裤_02415,直筒裤,26,ELIGIBLE,True,False,22.14105592534062,False,Above minimum (22.1 >= 6.3),0.0
15032,SPU_束脚裤_02416,束脚裤,26,ELIGIBLE,True,False,19.853759980600866,False,Above minimum (19.9 >= 6.5),0.0
15033,SPU_锥形裤_02417,锥形裤,7,ELIGIBLE,True,False,4.094878324948661,True,"Below minimum (4.1 < 7.3), increase by 0.8",0.8189756649897323
21019,SPU_羽绒服_02418,羽绒服,7,INELIGIBLE,False,False,23.513909263774153,False,SKIPPED: Ineligible (not core subcategory),0.0
21022,SPU_棉服_02419,棉服,26,INELIGIBLE,False,False,11.671750000837136,False,SKIPPED: Ineligible (not core subcategory),0.0
21024,SPU_毛呢大_02420,毛呢大衣,12,INELIGIBLE,False,False,20.28378969433595,False,SKIPPED: Ineligible (not core subcategory),0.0
21027,SPU_夹克_02421,夹克,22,INELIGIBLE,False,False,11.79689129301874,False,SKIPPED: Ineligible (not core subcategory),0.0
21039,SPU_针织衫_02422,针织衫,21,INELIGIBLE,False,False,4.319543988213361,False,SKIPPED: Ineligible (not core subcategory),0.0
21048,SPU_T恤_02423,T恤,7,ELIGIBLE,False,False,22.082890490940486,False,Above minimum (22.1 >= 3.1),0.0
21055,SPU_短裤_02424,短裤,22,ELIGIBLE,False,False,12.165900702627052,False,Above minimum (12.2 >= 5.4),0.0
21056,SPU_短袖_02425,短袖,12,ELIGIBLE,False,False,9.770489365372045,False,Above minimum (9.8 >= 3.5),0.0
21058,SPU_内衣_02426,内衣,26,ELIGIBLE,False,False,13.968522773198217,False,Above minimum (14.0 >= 6.3),0.0
21061,SPU_配饰_02427,配饰,22,ELIGIBLE,False,False,13.302348488803093,False,Above minimum (13.3 >= 7.9),0.0
21063,SPU_直筒裤_02428,直筒裤,7,ELIGIBLE,True,False,19.968899930950307,False,Above minimum (20.0 >= 5.2),0.0
21064,SPU_束脚裤_02429,束脚裤,7,ELIGIBLE,True,False,10.526090126707366,False,Above minimum (10.5 >= 2.8),0.0
21066,SPU_锥形裤_02430,锥形裤,7,ELIGIBLE,True,False,13.602774146639858,False,Above minimum (13.6 >= 6.7),0.0
21068,SPU_羽绒服_02431,羽绒服,22,INELIGIBLE,False,False,24.616072753871187,False,SKIPPED: Ineligible (not core subcategory),0.0
21073,SPU_棉服_02432,棉服,1,INELIGIBLE,False,False,21.021050030535907,False,SKIPPED: Ineligible (not core subcategory),0.0
21076,SPU_毛呢大_02433,毛呢大衣,5,INELIGIBLE,False,False,11.72386300641865,False,SKIPPED: Ineligible (not core subcategory),0.0
21077,SPU_夹克_02434,夹克,26,INELIGIBLE,False,False,19.894626135596244,False,SKIPPED: Ineligible (not core subcategory),0.0
21078,SPU_针织衫_02435,针织衫,22,INELIGIBLE,False,False,11.598338083878879,False,SKIPPED: Ineligible (not core subcategory),0.0
21084,SPU_T恤_02436,T恤,26,ELIGIBLE,False,False,8.544324140939155,False,Above minimum (8.5 >= 7.3),0.0
21085,SPU_短裤_02437,短裤,22,ELIGIBLE,False,False,11.125263714032185,False,Above minimum (11.1 >= 4.0),0.0
21086,SPU_短袖_02438,短袖,22,ELIGIBLE,False,False,17.430871638444625,False,Above minimum (17.4 >= 3.1),0.0
21090,SPU_内衣_02439,内衣,26,ELIGIBLE,False,False,16.257924268283965,False,Above minimum (16.3 >= 6.2),0.0
22003,SPU_配饰_02440,配饰,26,ELIGIBLE,False,False,14.709166648887354,False,Above minimum (14.7 >= 6.7),0.0
31012,SPU_直筒裤_02441,直筒裤,3,ELIGIBLE,True,False,22.387489623097323,False,Above minimum (22.4 >= 3.3),0.0
31021,SPU_束脚裤_02442,束脚裤,10,ELIGIBLE,True,False,11.164456603084938,False,Above minimum (11.2 >= 6.1),0.0
31024,SPU_锥形裤_02443,锥形裤,27,ELIGIBLE,True,False,7.777417336803429,False,Above minimum (7.8 >= 4.0),0.0
31025,SPU_羽绒服_02444,羽绒服,1,INELIGIBLE,False,False,6.01627013763523,False,SKIPPED: Ineligible (not core subcategory),0.0
31026,SPU_棉服_02445,棉服,27,INELIGIBLE,False,False,13.967987323288451,False,SKIPPED: Ineligible (not core subcategory),0.0
31027,SPU_毛呢大_02446,毛呢大衣,10,INELIGIBLE,False,False,7.082641260391052,False,SKIPPED: Ineligible (not core subcategory),0.0
31029,SPU_夹克_02447,夹克,27,INELIGIBLE,False,False,18.76769941124239,False,SKIPPED: Ineligible (not core subcategory),0.0
31030,SPU_针织衫_02448,针织衫,1,INELIGIBLE,False,False,23.993089864481277,False,SKIPPED: Ineligible (not core subcategory),0.0
31031,SPU_T恤_02449,T恤,5,ELIGIBLE,False,False,7.240357158672106,False,Above minimum (7.2 >= 3.2),0.0
31035,SPU_短裤_02450,短裤,27,ELIGIBLE,False,False,24.87911229285229,False,Above minimum (24.9 >= 7.5),0.0
31037,SPU_短袖_02451,短袖,1,ELIGIBLE,False,False,14.961431232188184,False,Above minimum (15.0 >= 4.5),0.0
31039,SPU_内衣_02452,内衣,10,ELIGIBLE,False,False,15.110834328250192,False,Above minimum (15.1 >= 7.6),0.0
31040,SPU_配饰_02453,配饰,10,ELIGIBLE,False,False,7.179923202450259,False,Above minimum (7.2 >= 4.1),0.0
31050,SPU_直筒裤_02454,直筒裤,10,ELIGIBLE,True,False,23.141368031767325,False,Above minimum (23.1 >= 7.6),0.0
31056,SPU_束脚裤_02455,束脚裤,17,ELIGIBLE,True,False,24.325262757736528,False,Above minimum (24.3 >= 5.2),0.0
31058,SPU_锥形裤_02456,锥形裤,3,ELIGIBLE,True,False,4.363450791769426,True,"Below minimum (4.4 < 7.3), increase by 0.9",0.8726901583538853
31061,SPU_羽绒服_02457,羽绒服,27,INELIGIBLE,False,False,20.72992423441584,False,SKIPPED: Ineligible (not core subcategory),0.0
31064,SPU_棉服_02458,棉服,27,INELIGIBLE,False,False,5.322819683897416,False,SKIPPED: Ineligible (not core subcategory),0.0
31066,SPU_毛呢大_02459,毛呢大衣,10,INELIGIBLE,False,False,12.676056232331375,False,SKIPPED: Ineligible (not core subcategory),0.0
31067,SPU_夹克_02460,夹克,27,INELIGIBLE,False,False,15.554172015990986,False,SKIPPED: Ineligible (not core subcategory),0.0
31077,SPU_针织衫_02461,针织衫,17,INELIGIBLE,False,False,13.0920341324053,False,SKIPPED: Ineligible (not core subcategory),0.0
31091,SPU_T恤_02462,T恤,5,ELIGIBLE,False,False,13.385712362960291,False,Above minimum (13.4 >= 3.6),0.0
31097,SPU_短裤_02463,短裤,5,ELIGIBLE,False,False,13.553403575738006,False,Above minimum (13.6 >= 7.3),0.0
31105,SPU_短袖_02464,短袖,27,ELIGIBLE,False,False,12.78132318319422,False,Above minimum (12.8 >= 2.5),0.0
31109,SPU_内衣_02465,内衣,17,ELIGIBLE,False,False,13.023255825036568,False,Above minimum (13.0 >= 3.3),0.0
31111,SPU_配饰_02466,配饰,3,ELIGIBLE,False,False,9.378616060572313,False,Above minimum (9.4 >= 7.8),0.0
31120,SPU_直筒裤_02467,直筒裤,17,ELIGIBLE,True,False,23.687664308744218,False,Above minimum (23.7 >= 3.7),0.0
31125,SPU_束脚裤_02468,束脚裤,27,ELIGIBLE,True,False,17.783733170851175,False,Above minimum (17.8 >= 5.0),0.0
31131,SPU_锥形裤_02469,锥形裤,10,ELIGIBLE,True,False,15.982054788736171,False,Above minimum (16.0 >= 2.1),0.0
31134,SPU_羽绒服_02470,羽绒服,10,INELIGIBLE,False,False,10.375452385407284,False,SKIPPED: Ineligible (not core subcategory),0.0
31136,SPU_棉服_02471,棉服,17,INELIGIBLE,False,False,14.169044141971858,False,SKIPPED: Ineligible (not core subcategory),0.0
31139,SPU_毛呢大_02472,毛呢大衣,17,INELIGIBLE,False,False,20.82884269889763,False,SKIPPED: Ineligible (not core subcategory),0.0
31140,SPU_夹克_02473,夹克,3,INELIGIBLE,False,False,6.846412140256645,False,SKIPPED: Ineligible (not core subcategory),0.0
31141,SPU_针织衫_02474,针织衫,17,INELIGIBLE,False,False,20.559757657592595,False,SKIPPED: Ineligible (not core subcategory),0.0
31147,SPU_T恤_02475,T恤,17,ELIGIBLE,False,False,21.38186414331136,False,Above minimum (21.4 >= 4.8),0.0
31150,SPU_短裤_02476,短裤,17,ELIGIBLE,False,False,14.08883616783266,False,Above minimum (14.1 >= 3.7),0.0
31151,SPU_短袖_02477,短袖,3,ELIGIBLE,False,False,5.711162696215688,True,"Below minimum (5.7 < 6.1), increase by 1.0",1.0
31154,SPU_内衣_02478,内衣,17,ELIGIBLE,False,False,5.7301312744130115,False,Above minimum (5.7 >= 4.3),0.0
31156,SPU_配饰_02479,配饰,27,ELIGIBLE,False,False,20.032742279659892,False,Above minimum (20.0 >= 6.1),0.0
31157,SPU_直筒裤_02480,直筒裤,1,ELIGIBLE,True,False,21.01432378271059,False,Above minimum (21.0 >= 4.5),0.0
31158,SPU_束脚裤_02481,束脚裤,5,ELIGIBLE,True,False,12.621948414377524,False,Above minimum (12.6 >= 6.1),0.0
31160,SPU_锥形裤_02482,锥形裤,17,ELIGIBLE,True,False,5.042908404757467,True,"Below minimum (5.0 < 5.2), increase by 1.0",1.0
31161,SPU_羽绒服_02483,羽绒服,5,INELIGIBLE,False,False,3.1700658814876777,False,SKIPPED: Ineligible (not core subcategory),0.0
31163,SPU_棉服_02484,棉服,17,INELIGIBLE,False,False,18.740651955036565,False,SKIPPED: Ineligible (not core subcategory),0.0
31164,SPU_毛呢大_02485,毛呢大衣,3,INELIGIBLE,False,False,8.666489964289372,False,SKIPPED: Ineligible (not core subcategory),0.0
31168,SPU_夹克_02486,夹克,5,INELIGIBLE,False,False,20.177011167518167,False,SKIPPED: Ineligible (not core subcategory),0.0
31171,SPU_针织衫_02487,针织衫,5,INELIGIBLE,False,False,23.262649353183644,False,SKIPPED: Ineligible (not core subcategory),0.0
31173,SPU_T恤_02488,T恤,10,ELIGIBLE,False,False,5.807007264322297,False,Above minimum (5.8 >= 5.4),0.0
31174,SPU_短裤_02489,短裤,10,ELIGIBLE,False,False,4.576313513092662,False,Above minimum (4.6 >= 4.2),0.0
31175,SPU_短袖_02490,短袖,17,ELIGIBLE,False,False,13.678203693722274,False,Above minimum (13.7 >= 2.8),0.0
31180,SPU_内衣_02491,内衣,27,ELIGIBLE,False,False,4.082157785104485,True,"Below minimum (4.1 < 5.4), increase by 0.8",0.8164315570208971
31181,SPU_配饰_02492,配饰,10,ELIGIBLE,False,False,20.24607237291914,False,Above minimum (20.2 >= 7.3),0.0
31184,SPU_直筒裤_02493,直筒裤,5,ELIGIBLE,True,False,16.38279861827831,False,Above minimum (16.4 >= 7.3),0.0
31185,SPU_束脚裤_02494,束脚裤,10,ELIGIBLE,True,False,11.466837774847177,False,Above minimum (11.5 >= 4.5),0.0
31186,SPU_锥形裤_02495,锥形裤,10,ELIGIBLE,True,False,24.995713170943635,False,Above minimum (25.0 >= 2.3),0.0
31187,SPU_羽绒服_02496,羽绒服,10,INELIGIBLE,False,False,14.980586012754353,False,SKIPPED: Ineligible (not core subcategory),0.0
31189,SPU_棉服_02497,棉服,17,INELIGIBLE,False,False,24.790376791639645,False,SKIPPED: Ineligible (not core subcategory),0.0
31192,SPU_毛呢大_02498,毛呢大衣,17,INELIGIBLE,False,False,17.690632554367784,False,SKIPPED: Ineligible (not core subcategory),0.0
31193,SPU_夹克_02499,夹克,17,INELIGIBLE,False,False,19.68272569729245,False,SKIPPED: Ineligible (not core subcategory),0.0
31197,SPU_针织衫_02500,针织衫,17,INELIGIBLE,False,False,13.992745362039177,False,SKIPPED: Ineligible (not core subcategory),0.0
31204,SPU_T恤_02501,T恤,27,ELIGIBLE,False,False,8.673013580186588,False,Above minimum (8.7 >= 2.4),0.0
31209,SPU_短裤_02502,短裤,10,ELIGIBLE,False,False,24.656388877609274,False,Above minimum (24.7 >= 5.1),0.0
31210,SPU_短袖_02503,短袖,5,ELIGIBLE,False,False,7.240544229079671,False,Above minimum (7.2 >= 2.5),0.0
31215,SPU_内衣_02504,内衣,1,ELIGIBLE,False,False,5.198611944509629,False,Above minimum (5.2 >= 4.9),0.0
31216,SPU_配饰_02505,配饰,10,ELIGIBLE,False,False,17.19972033003692,False,Above minimum (17.2 >= 5.7),0.0
31218,SPU_直筒裤_02506,直筒裤,17,ELIGIBLE,True,False,11.445248975554106,False,Above minimum (11.4 >= 5.2),0.0
31220,SPU_束脚裤_02507,束脚裤,1,ELIGIBLE,True,False,6.48915612843693,False,Above minimum (6.5 >= 2.9),0.0
31221,SPU_锥形裤_02508,锥形裤,17,ELIGIBLE,True,False,10.812084859990176,False,Above minimum (10.8 >= 2.5),0.0
31224,SPU_羽绒服_02509,羽绒服,10,INELIGIBLE,False,False,13.37887732529612,False,SKIPPED: Ineligible (not core subcategory),0.0
31228,SPU_棉服_02510,棉服,27,INELIGIBLE,False,False,3.370983141806297,False,SKIPPED: Ineligible (not core subcategory),0.0
31234,SPU_毛呢大_02511,毛呢大衣,10,INELIGIBLE,False,False,3.638877848602826,False,SKIPPED: Ineligible (not core subcategory),0.0
31235,SPU_夹克_02512,夹克,27,INELIGIBLE,False,False,16.51726856090665,False,SKIPPED: Ineligible (not core subcategory),0.0
31236,SPU_针织衫_02513,针织衫,17,INELIGIBLE,False,False,4.690688160947152,False,SKIPPED: Ineligible (not core subcategory),0.0
31237,SPU_T恤_02514,T恤,17,ELIGIBLE,False,False,8.38865900526044,False,Above minimum (8.4 >= 5.6),0.0
31238,SPU_短裤_02515,短裤,5,ELIGIBLE,False,False,7.9715244624140364,False,Above minimum (8.0 >= 5.6),0.0
31239,SPU_短袖_02516,短袖,10,ELIGIBLE,False,False,9.676652588134337,False,Above minimum (9.7 >= 4.8),0.0
31240,SPU_内衣_02517,内衣,17,ELIGIBLE,False,False,7.100919109498443,False,Above minimum (7.1 >= 2.4),0.0
31241,SPU_配饰_02518,配饰,17,ELIGIBLE,False,False,15.826142626100127,False,SKIPPED: No demand signal (sell-through < 1%),0.0
31242,SPU_直筒裤_02519,直筒裤,5,ELIGIBLE,True,False,7.767053367758058,False,Above minimum (7.8 >= 2.3),0.0
31243,SPU_束脚裤_02520,束脚裤,5,ELIGIBLE,True,False,15.519024647660832,False,Above minimum (15.5 >= 3.1),0.0
31245,SPU_锥形裤_02521,锥形裤,3,ELIGIBLE,True,False,17.087641618550215,False,Above minimum (17.1 >= 3.6),0.0
31246,SPU_羽绒服_02522,羽绒服,3,INELIGIBLE,False,False,23.044986942861836,False,SKIPPED: Ineligible (not core subcategory),0.0
31248,SPU_棉服_02523,棉服,3,INELIGIBLE,False,False,8.925609339344295,False,SKIPPED: Ineligible (not core subcategory),0.0
31250,SPU_毛呢大_02524,毛呢大衣,3,INELIGIBLE,False,False,18.37640854079477,False,SKIPPED: Ineligible (not core subcategory),0.0
31251,SPU_夹克_02525,夹克,5,INELIGIBLE,False,False,18.50525445584999,False,SKIPPED: Ineligible (not core subcategory),0.0
31252,SPU_针织衫_02526,针织衫,10,INELIGIBLE,False,False,8.444290049029423,False,SKIPPED: Ineligible (not core subcategory),0.0
31253,SPU_T恤_02527,T恤,5,ELIGIBLE,False,False,12.886049175753314,False,Above minimum (12.9 >= 2.3),0.0
31254,SPU_短裤_02528,短裤,10,ELIGIBLE,False,False,15.802760113127228,False,Above minimum (15.8 >= 6.5),0.0
31255,SPU_短袖_02529,短袖,5,ELIGIBLE,False,False,23.932987663001754,False,Above minimum (23.9 >= 5.1),0.0
31258,SPU_内衣_02530,内衣,1,ELIGIBLE,False,False,5.588883278196578,False,Above minimum (5.6 >= 2.1),0.0
31259,SPU_配饰_02531,配饰,17,ELIGIBLE,False,False,12.321183930530935,False,Above minimum (12.3 >= 7.9),0.0
31260,SPU_直筒裤_02532,直筒裤,17,ELIGIBLE,True,False,9.246182792617475,False,Above minimum (9.2 >= 6.9),0.0
31262,SPU_束脚裤_02533,束脚裤,10,ELIGIBLE,True,False,7.448731924097413,False,Above minimum (7.4 >= 4.6),0.0
31263,SPU_锥形裤_02534,锥形裤,27,ELIGIBLE,True,False,13.740825902383248,False,Above minimum (13.7 >= 2.8),0.0
31264,SPU_羽绒服_02535,羽绒服,3,INELIGIBLE,False,False,22.979386751005066,False,SKIPPED: Ineligible (not core subcategory),0.0
31265,SPU_棉服_02536,棉服,17,INELIGIBLE,False,False,21.9354447159273,False,SKIPPED: Ineligible (not core subcategory),0.0
31267,SPU_毛呢大_02537,毛呢大衣,17,INELIGIBLE,False,False,24.839941631059816,False,SKIPPED: Ineligible (not core subcategory),0.0
31268,SPU_夹克_02538,夹克,3,INELIGIBLE,False,False,21.25819668171309,False,SKIPPED: Ineligible (not core subcategory),0.0
31269,SPU_针织衫_02539,针织衫,17,INELIGIBLE,False,False,5.277958582961247,False,SKIPPED: Ineligible (not core subcategory),0.0
31271,SPU_T恤_02540,T恤,17,ELIGIBLE,False,False,24.867950135100767,False,Above minimum (24.9 >= 2.9),0.0
31272,SPU_短裤_02541,短裤,3,ELIGIBLE,False,False,20.776324479381238,False,Above minimum (20.8 >= 2.2),0.0
31273,SPU_短袖_02542,短袖,17,ELIGIBLE,False,False,7.3271015507909505,False,Above minimum (7.3 >= 6.7),0.0
31274,SPU_内衣_02543,内衣,17,ELIGIBLE,False,False,20.60348120662552,False,Above minimum (20.6 >= 5.4),0.0
31278,SPU_配饰_02544,配饰,10,ELIGIBLE,False,False,17.006102777892014,False,Above minimum (17.0 >= 3.4),0.0
31289,SPU_直筒裤_02545,直筒裤,10,ELIGIBLE,True,False,3.012192060875586,True,"Below minimum (3.0 < 4.3), increase by 0.6",0.6024384121751173
32002,SPU_束脚裤_02546,束脚裤,5,ELIGIBLE,True,False,11.955869401938468,False,Above minimum (12.0 >= 7.6),0.0
32022,SPU_锥形裤_02547,锥形裤,5,ELIGIBLE,True,False,23.246605952600458,False,Above minimum (23.2 >= 6.2),0.0
32023,SPU_羽绒服_02548,羽绒服,17,INELIGIBLE,False,False,18.759282599647296,False,SKIPPED: Ineligible (not core subcategory),0.0
32024,SPU_棉服_02549,棉服,17,INELIGIBLE,False,False,10.168383086589976,False,SKIPPED: Ineligible (not core subcategory),0.0
32063,SPU_毛呢大_02550,毛呢大衣,8,INELIGIBLE,False,False,24.770058624487294,False,SKIPPED: Ineligible (not core subcategory),0.0
32068,SPU_夹克_02551,夹克,29,INELIGIBLE,False,False,16.279242244867227,False,SKIPPED: Ineligible (not core subcategory),0.0
32092,SPU_针织衫_02552,针织衫,5,INELIGIBLE,False,False,6.570178134908521,False,SKIPPED: Ineligible (not core subcategory),0.0
32099,SPU_T恤_02553,T恤,1,ELIGIBLE,False,False,19.66072309736726,False,Above minimum (19.7 >= 2.3),0.0
32104,SPU_短裤_02554,短裤,27,ELIGIBLE,False,False,7.994700354209911,False,Above minimum (8.0 >= 7.9),0.0
32105,SPU_短袖_02555,短袖,27,ELIGIBLE,False,False,4.2681393031426555,True,"Below minimum (4.3 < 5.2), increase by 0.9",0.8536278606285311
32112,SPU_内衣_02556,内衣,7,ELIGIBLE,False,False,3.7289361682506397,True,"Below minimum (3.7 < 6.2), increase by 0.7",0.745787233650128
32119,SPU_配饰_02557,配饰,22,ELIGIBLE,False,False,8.99869578589917,False,Above minimum (9.0 >= 4.4),0.0
32121,SPU_直筒裤_02558,直筒裤,1,ELIGIBLE,True,False,8.009105770451166,False,Above minimum (8.0 >= 5.9),0.0
32124,SPU_束脚裤_02559,束脚裤,27,ELIGIBLE,True,False,11.389387976690253,False,Above minimum (11.4 >= 4.4),0.0
32125,SPU_锥形裤_02560,锥形裤,1,ELIGIBLE,True,False,22.517123971271165,False,Above minimum (22.5 >= 7.1),0.0
32137,SPU_羽绒服_02561,羽绒服,3,INELIGIBLE,False,False,21.95645742093506,False,SKIPPED: Ineligible (not core subcategory),0.0
32145,SPU_棉服_02562,棉服,1,INELIGIBLE,False,False,17.945893378276224,False,SKIPPED: Ineligible (not core subcategory),0.0
32146,SPU_毛呢大_02563,毛呢大衣,5,INELIGIBLE,False,False,21.25907421701701,False,SKIPPED: Ineligible (not core subcategory),0.0
32147,SPU_夹克_02564,夹克,10,INELIGIBLE,False,False,23.72006791722399,False,SKIPPED: Ineligible (not core subcategory),0.0
32160,SPU_针织衫_02565,针织衫,17,INELIGIBLE,False,False,6.291148435246284,False,SKIPPED: Ineligible (not core subcategory),0.0
32162,SPU_T恤_02566,T恤,27,ELIGIBLE,False,False,11.031114390321678,False,Above minimum (11.0 >= 5.7),0.0
32167,SPU_短裤_02567,短裤,9,ELIGIBLE,False,False,21.585387926370355,False,Above minimum (21.6 >= 6.4),0.0
32169,SPU_短袖_02568,短袖,7,ELIGIBLE,False,False,9.991278988911006,False,Above minimum (10.0 >= 7.3),0.0
32174,SPU_内衣_02569,内衣,1,ELIGIBLE,False,False,18.223835485248376,False,Above minimum (18.2 >= 4.9),0.0
32175,SPU_配饰_02570,配饰,13,ELIGIBLE,False,False,10.086477111321038,False,Above minimum (10.1 >= 7.6),0.0
32177,SPU_直筒裤_02571,直筒裤,3,ELIGIBLE,True,False,16.45155320826843,False,Above minimum (16.5 >= 5.7),0.0
32179,SPU_束脚裤_02572,束脚裤,5,ELIGIBLE,True,False,16.10105721260177,False,Above minimum (16.1 >= 6.8),0.0
32181,SPU_锥形裤_02573,锥形裤,9,ELIGIBLE,True,False,18.41447223553279,False,Above minimum (18.4 >= 5.1),0.0
32191,SPU_羽绒服_02574,羽绒服,27,INELIGIBLE,False,False,13.065998962215065,False,SKIPPED: Ineligible (not core subcategory),0.0
32195,SPU_棉服_02575,棉服,3,INELIGIBLE,False,False,15.456506117157197,False,SKIPPED: Ineligible (not core subcategory),0.0
32201,SPU_毛呢大_02576,毛呢大衣,1,INELIGIBLE,False,False,22.061132849546134,False,SKIPPED: Ineligible (not core subcategory),0.0
32204,SPU_夹克_02577,夹克,29,INELIGIBLE,False,False,11.115461692228124,False,SKIPPED: Ineligible (not core subcategory),0.0
32205,SPU_针织衫_02578,针织衫,5,INELIGIBLE,False,False,19.297988474506536,False,SKIPPED: Ineligible (not core subcategory),0.0
32206,SPU_T恤_02579,T恤,9,ELIGIBLE,False,False,14.188714281111732,False,Above minimum (14.2 >= 7.7),0.0
32209,SPU_短裤_02580,短裤,29,ELIGIBLE,False,False,16.332735955448324,False,Above minimum (16.3 >= 6.3),0.0
32210,SPU_短袖_02581,短袖,29,ELIGIBLE,False,False,21.778105015082968,False,Above minimum (21.8 >= 5.0),0.0
32211,SPU_内衣_02582,内衣,1,ELIGIBLE,False,False,15.159610543667355,False,Above minimum (15.2 >= 4.4),0.0
32213,SPU_配饰_02583,配饰,29,ELIGIBLE,False,False,4.277393455604008,False,Above minimum (4.3 >= 4.2),0.0
32215,SPU_直筒裤_02584,直筒裤,17,ELIGIBLE,True,False,17.581667900266186,False,Above minimum (17.6 >= 4.9),0.0
32216,SPU_束脚裤_02585,束脚裤,1,ELIGIBLE,True,False,9.424310209696149,False,Above minimum (9.4 >= 4.8),0.0
32218,SPU_锥形裤_02586,锥形裤,21,ELIGIBLE,True,False,4.2528548713658605,False,Above minimum (4.3 >= 2.0),0.0
32219,SPU_羽绒服_02587,羽绒服,0,INELIGIBLE,False,False,11.006655434888945,False,SKIPPED: Ineligible (not core subcategory),0.0
32221,SPU_棉服_02588,棉服,16,INELIGIBLE,False,False,14.603593868443015,False,SKIPPED: Ineligible (not core subcategory),0.0
32229,SPU_毛呢大_02589,毛呢大衣,27,INELIGIBLE,False,False,8.797251914275908,False,SKIPPED: Ineligible (not core subcategory),0.0
32231,SPU_夹克_02590,夹克,27,INELIGIBLE,False,False,12.14735583469957,False,SKIPPED: Ineligible (not core subcategory),0.0
32232,SPU_针织衫_02591,针织衫,3,INELIGIBLE,False,False,17.159943338631653,False,SKIPPED: Ineligible (not core subcategory),0.0
32233,SPU_T恤_02592,T恤,1,ELIGIBLE,False,False,5.242501949172541,True,"Below minimum (5.2 < 7.5), increase by 1.0",1.0485003898345082
32234,SPU_短裤_02593,短裤,1,ELIGIBLE,False,False,23.240018364492407,False,Above minimum (23.2 >= 6.8),0.0
32235,SPU_短袖_02594,短袖,0,ELIGIBLE,False,False,8.87856008864452,False,Above minimum (8.9 >= 2.9),0.0
32236,SPU_内衣_02595,内衣,26,ELIGIBLE,False,False,22.225959253273672,False,Above minimum (22.2 >= 3.0),0.0
32237,SPU_配饰_02596,配饰,10,ELIGIBLE,False,False,13.193235834018006,False,Above minimum (13.2 >= 7.7),0.0
32239,SPU_直筒裤_02597,直筒裤,5,ELIGIBLE,True,False,7.540508329459977,False,Above minimum (7.5 >= 3.2),0.0
32241,SPU_束脚裤_02598,束脚裤,16,ELIGIBLE,True,False,5.446764650048738,True,"Below minimum (5.4 < 6.3), increase by 1.0",1.0
32242,SPU_锥形裤_02599,锥形裤,3,ELIGIBLE,True,False,5.514482985132437,True,"Below minimum (5.5 < 6.5), increase by 1.0",1.0
32243,SPU_羽绒服_02600,羽绒服,27,INELIGIBLE,False,False,10.508803290777655,False,SKIPPED: Ineligible (not core subcategory),0.0
32244,SPU_棉服_02601,棉服,3,INELIGIBLE,False,False,20.246172434624064,False,SKIPPED: Ineligible (not core subcategory),0.0
32247,SPU_毛呢大_02602,毛呢大衣,1,INELIGIBLE,False,False,8.940054584666296,False,SKIPPED: Ineligible (not core subcategory),0.0
32248,SPU_夹克_02603,夹克,10,INELIGIBLE,False,False,24.998346190329883,False,SKIPPED: Ineligible (not core subcategory),0.0
32249,SPU_针织衫_02604,针织衫,29,INELIGIBLE,False,False,13.191052022998635,False,SKIPPED: Ineligible (not core subcategory),0.0
32250,SPU_T恤_02605,T恤,27,ELIGIBLE,False,False,12.423706243889315,False,Above minimum (12.4 >= 4.4),0.0
32256,SPU_短裤_02606,短裤,3,ELIGIBLE,False,False,15.43847352218231,False,Above minimum (15.4 >= 4.8),0.0
32257,SPU_短袖_02607,短袖,5,ELIGIBLE,False,False,22.74145724251291,False,Above minimum (22.7 >= 6.9),0.0
32259,SPU_内衣_02608,内衣,27,ELIGIBLE,False,False,7.294263914070362,False,Above minimum (7.3 >= 6.6),0.0
32260,SPU_配饰_02609,配饰,17,ELIGIBLE,False,False,19.040272239087276,False,Above minimum (19.0 >= 3.5),0.0
32262,SPU_直筒裤_02610,直筒裤,27,ELIGIBLE,True,False,9.6239179702347,False,Above minimum (9.6 >= 6.2),0.0
32263,SPU_束脚裤_02611,束脚裤,27,ELIGIBLE,True,False,14.973493718904047,False,Above minimum (15.0 >= 5.7),0.0
