status,reason,current_quantity,minimum_threshold,minimum_reference_source,recommended_increase,recommended_quantity_change,sell_through_valid,eligibility_status,adjusted_by_step8,is_core_subcategory,rule9_applied,rule9_reason,str_code,spu_code,sub_cate_name,category_type,cluster_id
ABOVE_MINIMUM,Current (3.74) >= minimum (1.00),3.7428021717345756,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01047,SPU_棉服_0547,棉服,winter,
ABOVE_MINIMUM,Current (3.74) >= minimum (1.00),3.7428021717345756,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01047,SPU_棉服_0547,棉服,winter,
ABOVE_MINIMUM,Current (2.11) >= minimum (1.00),2.108050097303915,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01048,SPU_毛呢大_0548,毛呢大衣,winter,
ABOVE_MINIMUM,Current (2.11) >= minimum (1.00),2.108050097303915,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01048,SPU_毛呢大_0548,毛呢大衣,winter,
ABOVE_MINIMUM,Current (2.11) >= minimum (1.00),2.108050097303915,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01048,SPU_毛呢大_0548,毛呢大衣,winter,
ABOVE_MINIMUM,Current (2.11) >= minimum (1.00),2.108050097303915,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01048,SPU_毛呢大_0548,毛呢大衣,winter,
ABOVE_MINIMUM,Current (2.11) >= minimum (1.00),2.108050097303915,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01048,SPU_毛呢大_0548,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.438668115322558,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.44, threshold=1.00 (global_fallback), increase=+1",S01049,SPU_夹克_0549,夹克,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.438668115322558,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.44, threshold=1.00 (global_fallback), increase=+1",S01049,SPU_夹克_0549,夹克,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.438668115322558,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.44, threshold=1.00 (global_fallback), increase=+1",S01049,SPU_夹克_0549,夹克,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.438668115322558,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.44, threshold=1.00 (global_fallback), increase=+1",S01049,SPU_夹克_0549,夹克,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.7903974650870977,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01050,SPU_针织衫_0550,针织衫,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.7903974650870977,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01050,SPU_针织衫_0550,针织衫,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.7903974650870977,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01050,SPU_针织衫_0550,针织衫,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.7903974650870977,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01050,SPU_针织衫_0550,针织衫,transition,
ABOVE_MINIMUM,Current (4.54) >= minimum (1.00),4.5383331716847515,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_T恤_0551,T恤,summer,
ABOVE_MINIMUM,Current (4.54) >= minimum (1.00),4.5383331716847515,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_T恤_0551,T恤,summer,
ABOVE_MINIMUM,Current (4.54) >= minimum (1.00),4.5383331716847515,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_T恤_0551,T恤,summer,
ABOVE_MINIMUM,Current (4.54) >= minimum (1.00),4.5383331716847515,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_T恤_0551,T恤,summer,
ABOVE_MINIMUM,Current (4.39) >= minimum (1.00),4.3895517222854945,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01052,SPU_短裤_0552,短裤,summer,
ABOVE_MINIMUM,Current (4.39) >= minimum (1.00),4.3895517222854945,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01052,SPU_短裤_0552,短裤,summer,
ABOVE_MINIMUM,Current (4.39) >= minimum (1.00),4.3895517222854945,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01052,SPU_短裤_0552,短裤,summer,
ABOVE_MINIMUM,Current (4.39) >= minimum (1.00),4.3895517222854945,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01052,SPU_短裤_0552,短裤,summer,
ABOVE_MINIMUM,Current (4.39) >= minimum (1.00),4.3895517222854945,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01052,SPU_短裤_0552,短裤,summer,
ABOVE_MINIMUM,Current (4.57) >= minimum (1.00),4.56757241302625,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01053,SPU_短袖_0553,短袖,summer,
ABOVE_MINIMUM,Current (4.57) >= minimum (1.00),4.56757241302625,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01053,SPU_短袖_0553,短袖,summer,
ABOVE_MINIMUM,Current (4.57) >= minimum (1.00),4.56757241302625,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01053,SPU_短袖_0553,短袖,summer,
ABOVE_MINIMUM,Current (4.57) >= minimum (1.00),4.56757241302625,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01053,SPU_短袖_0553,短袖,summer,
ABOVE_MINIMUM,Current (4.57) >= minimum (1.00),4.56757241302625,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01053,SPU_短袖_0553,短袖,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.47528576883806295,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01054,SPU_内衣_0554,内衣,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.47528576883806295,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01054,SPU_内衣_0554,内衣,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.47528576883806295,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01054,SPU_内衣_0554,内衣,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.47528576883806295,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01054,SPU_内衣_0554,内衣,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1195250443541047,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01055,SPU_配饰_0555,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1195250443541047,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01055,SPU_配饰_0555,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1195250443541047,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01055,SPU_配饰_0555,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1195250443541047,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01055,SPU_配饰_0555,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1195250443541047,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01055,SPU_配饰_0555,配饰,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7386345577673494,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.74, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_直筒裤_0556,直筒裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7386345577673494,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.74, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_直筒裤_0556,直筒裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7386345577673494,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.74, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_直筒裤_0556,直筒裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7386345577673494,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.74, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_直筒裤_0556,直筒裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7386345577673494,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.74, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_直筒裤_0556,直筒裤,core,
ABOVE_MINIMUM,Current (3.70) >= minimum (1.00),3.6959768325829216,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01057,SPU_束脚裤_0557,束脚裤,core,
ABOVE_MINIMUM,Current (3.70) >= minimum (1.00),3.6959768325829216,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01057,SPU_束脚裤_0557,束脚裤,core,
ABOVE_MINIMUM,Current (3.70) >= minimum (1.00),3.6959768325829216,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01057,SPU_束脚裤_0557,束脚裤,core,
ABOVE_MINIMUM,Current (3.70) >= minimum (1.00),3.6959768325829216,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01057,SPU_束脚裤_0557,束脚裤,core,
ABOVE_MINIMUM,Current (3.70) >= minimum (1.00),3.6959768325829216,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01057,SPU_束脚裤_0557,束脚裤,core,
ABOVE_MINIMUM,Current (3.83) >= minimum (1.00),3.8267021347107995,1.0,global_fallback,0.0,0,False,UNKNOWN,False,True,False,,S01058,SPU_锥形裤_0558,锥形裤,core,
ABOVE_MINIMUM,Current (3.83) >= minimum (1.00),3.8267021347107995,1.0,global_fallback,0.0,0,False,UNKNOWN,False,True,False,,S01058,SPU_锥形裤_0558,锥形裤,core,
ABOVE_MINIMUM,Current (3.83) >= minimum (1.00),3.8267021347107995,1.0,global_fallback,0.0,0,False,UNKNOWN,False,True,False,,S01058,SPU_锥形裤_0558,锥形裤,core,
ABOVE_MINIMUM,Current (3.83) >= minimum (1.00),3.8267021347107995,1.0,global_fallback,0.0,0,False,UNKNOWN,False,True,False,,S01058,SPU_锥形裤_0558,锥形裤,core,
ABOVE_MINIMUM,Current (1.58) >= minimum (1.00),1.5763151440527983,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01059,SPU_羽绒服_0559,羽绒服,winter,
ABOVE_MINIMUM,Current (1.58) >= minimum (1.00),1.5763151440527983,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01059,SPU_羽绒服_0559,羽绒服,winter,
ABOVE_MINIMUM,Current (1.58) >= minimum (1.00),1.5763151440527983,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01059,SPU_羽绒服_0559,羽绒服,winter,
ABOVE_MINIMUM,Current (1.58) >= minimum (1.00),1.5763151440527983,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01059,SPU_羽绒服_0559,羽绒服,winter,
ABOVE_MINIMUM,Current (1.58) >= minimum (1.00),1.5763151440527983,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01059,SPU_羽绒服_0559,羽绒服,winter,
ABOVE_MINIMUM,Current (1.23) >= minimum (1.00),1.2279149079894731,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01060,SPU_棉服_0560,棉服,winter,
ABOVE_MINIMUM,Current (1.23) >= minimum (1.00),1.2279149079894731,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01060,SPU_棉服_0560,棉服,winter,
ABOVE_MINIMUM,Current (1.23) >= minimum (1.00),1.2279149079894731,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01060,SPU_棉服_0560,棉服,winter,
ABOVE_MINIMUM,Current (1.23) >= minimum (1.00),1.2279149079894731,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01060,SPU_棉服_0560,棉服,winter,
ABOVE_MINIMUM,Current (1.23) >= minimum (1.00),1.2279149079894731,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01060,SPU_棉服_0560,棉服,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.6568068522871426,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01061,SPU_毛呢大_0561,毛呢大衣,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.6568068522871426,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01061,SPU_毛呢大_0561,毛呢大衣,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.6568068522871426,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01061,SPU_毛呢大_0561,毛呢大衣,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.6568068522871426,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01061,SPU_毛呢大_0561,毛呢大衣,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.6568068522871426,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01061,SPU_毛呢大_0561,毛呢大衣,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.5580772441750526,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01062,SPU_夹克_0562,夹克,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.5580772441750526,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01062,SPU_夹克_0562,夹克,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.5580772441750526,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01062,SPU_夹克_0562,夹克,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.5580772441750526,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01062,SPU_夹克_0562,夹克,transition,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.5580772441750526,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01062,SPU_夹克_0562,夹克,transition,
ABOVE_MINIMUM,Current (3.62) >= minimum (1.00),3.624220087902816,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01063,SPU_针织衫_0563,针织衫,transition,
ABOVE_MINIMUM,Current (3.62) >= minimum (1.00),3.624220087902816,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01063,SPU_针织衫_0563,针织衫,transition,
ABOVE_MINIMUM,Current (3.62) >= minimum (1.00),3.624220087902816,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01063,SPU_针织衫_0563,针织衫,transition,
ABOVE_MINIMUM,Current (3.62) >= minimum (1.00),3.624220087902816,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01063,SPU_针织衫_0563,针织衫,transition,
ABOVE_MINIMUM,Current (3.62) >= minimum (1.00),3.624220087902816,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01063,SPU_针织衫_0563,针织衫,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6588245001673098,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.66, threshold=1.00 (global_fallback), increase=+1",S01064,SPU_T恤_0564,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6588245001673098,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.66, threshold=1.00 (global_fallback), increase=+1",S01064,SPU_T恤_0564,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6588245001673098,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.66, threshold=1.00 (global_fallback), increase=+1",S01064,SPU_T恤_0564,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6588245001673098,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.66, threshold=1.00 (global_fallback), increase=+1",S01064,SPU_T恤_0564,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6588245001673098,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.66, threshold=1.00 (global_fallback), increase=+1",S01064,SPU_T恤_0564,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5541818543448437,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.55, threshold=1.00 (global_fallback), increase=+1",S01065,SPU_短裤_0565,短裤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5541818543448437,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.55, threshold=1.00 (global_fallback), increase=+1",S01065,SPU_短裤_0565,短裤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5541818543448437,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.55, threshold=1.00 (global_fallback), increase=+1",S01065,SPU_短裤_0565,短裤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5541818543448437,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.55, threshold=1.00 (global_fallback), increase=+1",S01065,SPU_短裤_0565,短裤,summer,
ABOVE_MINIMUM,Current (2.12) >= minimum (1.00),2.117663536704288,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01066,SPU_短袖_0566,短袖,summer,
ABOVE_MINIMUM,Current (2.12) >= minimum (1.00),2.117663536704288,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01066,SPU_短袖_0566,短袖,summer,
ABOVE_MINIMUM,Current (2.12) >= minimum (1.00),2.117663536704288,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01066,SPU_短袖_0566,短袖,summer,
ABOVE_MINIMUM,Current (2.12) >= minimum (1.00),2.117663536704288,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01066,SPU_短袖_0566,短袖,summer,
ABOVE_MINIMUM,Current (2.12) >= minimum (1.00),2.117663536704288,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01066,SPU_短袖_0566,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7605687612485337,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.76, threshold=1.00 (global_fallback), increase=+1",S01067,SPU_内衣_0567,内衣,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7605687612485337,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.76, threshold=1.00 (global_fallback), increase=+1",S01067,SPU_内衣_0567,内衣,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7605687612485337,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.76, threshold=1.00 (global_fallback), increase=+1",S01067,SPU_内衣_0567,内衣,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7605687612485337,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.76, threshold=1.00 (global_fallback), increase=+1",S01067,SPU_内衣_0567,内衣,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7605687612485337,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.76, threshold=1.00 (global_fallback), increase=+1",S01067,SPU_内衣_0567,内衣,all_season,
ABOVE_MINIMUM,Current (2.01) >= minimum (1.00),2.011193776063092,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01068,SPU_配饰_0568,配饰,all_season,
ABOVE_MINIMUM,Current (2.01) >= minimum (1.00),2.011193776063092,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01068,SPU_配饰_0568,配饰,all_season,
ABOVE_MINIMUM,Current (2.01) >= minimum (1.00),2.011193776063092,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01068,SPU_配饰_0568,配饰,all_season,
ABOVE_MINIMUM,Current (2.01) >= minimum (1.00),2.011193776063092,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01068,SPU_配饰_0568,配饰,all_season,
ABOVE_MINIMUM,Current (2.01) >= minimum (1.00),2.011193776063092,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01068,SPU_配饰_0568,配饰,all_season,
ABOVE_MINIMUM,Current (1.70) >= minimum (1.00),1.700492560521413,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01069,SPU_直筒裤_0569,直筒裤,core,
ABOVE_MINIMUM,Current (1.70) >= minimum (1.00),1.700492560521413,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01069,SPU_直筒裤_0569,直筒裤,core,
ABOVE_MINIMUM,Current (1.70) >= minimum (1.00),1.700492560521413,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01069,SPU_直筒裤_0569,直筒裤,core,
ABOVE_MINIMUM,Current (1.70) >= minimum (1.00),1.700492560521413,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01069,SPU_直筒裤_0569,直筒裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7965352273004142,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.80, threshold=1.00 (global_fallback), increase=+1",S01070,SPU_束脚裤_0570,束脚裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7965352273004142,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.80, threshold=1.00 (global_fallback), increase=+1",S01070,SPU_束脚裤_0570,束脚裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7965352273004142,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.80, threshold=1.00 (global_fallback), increase=+1",S01070,SPU_束脚裤_0570,束脚裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7965352273004142,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.80, threshold=1.00 (global_fallback), increase=+1",S01070,SPU_束脚裤_0570,束脚裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.7965352273004142,1.0,global_fallback,1.0,1,True,UNKNOWN,False,True,True,"Below minimum: current=0.80, threshold=1.00 (global_fallback), increase=+1",S01070,SPU_束脚裤_0570,束脚裤,core,
ABOVE_MINIMUM,Current (1.80) >= minimum (1.00),1.7980212597184337,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01071,SPU_锥形裤_0571,锥形裤,core,
ABOVE_MINIMUM,Current (1.80) >= minimum (1.00),1.7980212597184337,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01071,SPU_锥形裤_0571,锥形裤,core,
ABOVE_MINIMUM,Current (1.80) >= minimum (1.00),1.7980212597184337,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01071,SPU_锥形裤_0571,锥形裤,core,
ABOVE_MINIMUM,Current (1.80) >= minimum (1.00),1.7980212597184337,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01071,SPU_锥形裤_0571,锥形裤,core,
ABOVE_MINIMUM,Current (1.80) >= minimum (1.00),1.7980212597184337,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01071,SPU_锥形裤_0571,锥形裤,core,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8267476415035002,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.83, threshold=1.00 (global_fallback), increase=+1",S01072,SPU_羽绒服_0572,羽绒服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8267476415035002,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.83, threshold=1.00 (global_fallback), increase=+1",S01072,SPU_羽绒服_0572,羽绒服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8267476415035002,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.83, threshold=1.00 (global_fallback), increase=+1",S01072,SPU_羽绒服_0572,羽绒服,winter,
ABOVE_MINIMUM,Current (3.05) >= minimum (1.00),3.051688659099063,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01073,SPU_棉服_0573,棉服,winter,
ABOVE_MINIMUM,Current (3.05) >= minimum (1.00),3.051688659099063,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01073,SPU_棉服_0573,棉服,winter,
ABOVE_MINIMUM,Current (3.05) >= minimum (1.00),3.051688659099063,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01073,SPU_棉服_0573,棉服,winter,
ABOVE_MINIMUM,Current (3.05) >= minimum (1.00),3.051688659099063,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01073,SPU_棉服_0573,棉服,winter,
ABOVE_MINIMUM,Current (3.05) >= minimum (1.00),3.051688659099063,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01073,SPU_棉服_0573,棉服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.12437094904716811,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.12, threshold=1.00 (global_fallback), increase=+1",S01074,SPU_毛呢大_0574,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.12437094904716811,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.12, threshold=1.00 (global_fallback), increase=+1",S01074,SPU_毛呢大_0574,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.12437094904716811,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.12, threshold=1.00 (global_fallback), increase=+1",S01074,SPU_毛呢大_0574,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.12437094904716811,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.12, threshold=1.00 (global_fallback), increase=+1",S01074,SPU_毛呢大_0574,毛呢大衣,winter,
ABOVE_MINIMUM,Current (4.09) >= minimum (1.00),4.094210967459549,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01075,SPU_夹克_0575,夹克,transition,
ABOVE_MINIMUM,Current (4.09) >= minimum (1.00),4.094210967459549,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01075,SPU_夹克_0575,夹克,transition,
ABOVE_MINIMUM,Current (4.09) >= minimum (1.00),4.094210967459549,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01075,SPU_夹克_0575,夹克,transition,
