str_code,spu_code,sub_cate_name,cluster_id,eligibility_status,current_spu_count,cluster_mean,cluster_std,z_score,is_imbalanced,recommended_quantity_change,eligibility_filtered
31274,SPU_内衣_02543,内衣,17,ELIGIBLE,20.60348120662552,20.60348120662552,0,0,False,0,False
32215,SPU_直筒裤_02584,直筒裤,17,ELIGIBLE,17.581667900266186,17.581667900266186,0,0,False,0,False
32260,SPU_配饰_02609,配饰,17,ELIGIBLE,19.040272239087276,19.040272239087276,0,0,False,0,False
32273,SPU_T恤_02618,T恤,17,ELIGIBLE,15.959323377556409,15.959323377556409,0,0,False,0,False
32284,SPU_直筒裤_02623,直筒裤,17,ELIGIBLE,10.472340590373019,10.472340590373019,0,0,False,0,False
32300,SPU_短袖_02633,短袖,17,ELIGIBLE,5.899306709950426,5.899306709950426,0,0,False,0,False
32308,SPU_锥形裤_02638,锥形裤,17,ELIGIBLE,8.67696566880774,8.67696566880774,0,0,False,0,False
32324,SPU_短袖_02646,短袖,17,ELIGIBLE,6.693335823822618,6.693335823822618,0,0,False,0,False
32327,SPU_内衣_02647,内衣,17,ELIGIBLE,9.909990015138717,9.909990015138717,0,0,False,0,False
32344,SPU_短袖_02659,短袖,17,ELIGIBLE,6.3260242254195935,6.3260242254195935,0,0,False,0,False
32349,SPU_束脚裤_02663,束脚裤,17,ELIGIBLE,6.907636028014449,6.907636028014449,0,0,False,0,False
32388,SPU_短袖_02685,短袖,17,ELIGIBLE,11.755128281792526,11.755128281792526,0,0,False,0,False
32393,SPU_束脚裤_02689,束脚裤,17,ELIGIBLE,7.525494489484537,7.525494489484537,0,0,False,0,False
32394,SPU_锥形裤_02690,锥形裤,17,ELIGIBLE,12.94089063295329,12.94089063295329,0,0,False,0,False
32402,SPU_T恤_02696,T恤,17,ELIGIBLE,15.65814142616577,15.65814142616577,0,0,False,0,False
32405,SPU_短袖_02698,短袖,17,ELIGIBLE,17.762274446587142,17.762274446587142,0,0,False,0,False
32426,SPU_短裤_02710,短裤,17,ELIGIBLE,12.662227645018673,12.662227645018673,0,0,False,0,False
32473,SPU_束脚裤_02728,束脚裤,17,ELIGIBLE,12.50372703335346,12.50372703335346,0,0,False,0,False
32523,SPU_T恤_02761,T恤,17,ELIGIBLE,14.526056887496738,14.526056887496738,0,0,False,0,False
32528,SPU_配饰_02765,配饰,17,ELIGIBLE,11.358009986130646,11.358009986130646,0,0,False,0,False
32530,SPU_直筒裤_02766,直筒裤,17,ELIGIBLE,6.965973792404274,6.965973792404274,0,0,False,0,False
32546,SPU_短裤_02775,短裤,17,ELIGIBLE,3.670631726850537,3.670631726850537,0,0,False,0,False
32547,SPU_短袖_02776,短袖,17,ELIGIBLE,15.434980385758275,15.434980385758275,0,0,False,0,False
32566,SPU_配饰_02791,配饰,17,ELIGIBLE,21.534386829053876,21.534386829053876,0,0,False,0,False
32573,SPU_锥形裤_02794,锥形裤,17,ELIGIBLE,20.678487230806823,20.678487230806823,0,0,False,0,False
32673,SPU_内衣_02842,内衣,17,ELIGIBLE,7.483464376598277,7.483464376598277,0,0,False,0,False
32692,SPU_配饰_02856,配饰,17,ELIGIBLE,15.391823851453651,15.391823851453651,0,0,False,0,False
32715,SPU_束脚裤_02871,束脚裤,17,ELIGIBLE,15.502712301086412,15.502712301086412,0,0,False,0,False
32750,SPU_直筒裤_02883,直筒裤,17,ELIGIBLE,16.23436551408181,16.23436551408181,0,0,False,0,False
33075,SPU_短袖_02906,短袖,17,ELIGIBLE,11.93578428405269,11.93578428405269,0,0,False,0,False
33111,SPU_T恤_02917,T恤,17,ELIGIBLE,23.256234585247235,23.256234585247235,0,0,False,0,False
33195,SPU_短袖_02945,短袖,17,ELIGIBLE,3.4119437034765947,3.4119437034765947,0,0,False,0,False
33238,SPU_配饰_02960,配饰,17,ELIGIBLE,17.0961339047638,17.0961339047638,0,0,False,0,False
33280,SPU_短裤_02983,短裤,17,ELIGIBLE,14.366530907642687,14.366530907642687,0,0,False,0,False
33284,SPU_直筒裤_02987,直筒裤,17,ELIGIBLE,15.336435713222826,15.336435713222826,0,0,False,0,False
33379,SPU_短裤_03035,短裤,17,ELIGIBLE,9.218424360661581,9.218424360661581,0,0,False,0,False
33413,SPU_短裤_03048,短裤,17,ELIGIBLE,21.230298019177216,21.230298019177216,0,0,False,0,False
33418,SPU_内衣_03050,内衣,17,ELIGIBLE,16.99500366941888,16.99500366941888,0,0,False,0,False
33421,SPU_直筒裤_03052,直筒裤,17,ELIGIBLE,13.296763244299996,13.296763244299996,0,0,False,0,False
33438,SPU_内衣_03063,内衣,17,ELIGIBLE,17.572175736717476,17.572175736717476,0,0,False,0,False
33440,SPU_直筒裤_03065,直筒裤,17,ELIGIBLE,6.633271666419437,6.633271666419437,0,0,False,0,False
33492,SPU_短裤_03087,短裤,17,ELIGIBLE,13.136328779745774,13.136328779745774,0,0,False,0,False
33497,SPU_配饰_03090,配饰,17,ELIGIBLE,20.158147140319016,20.158147140319016,0,0,False,0,False
33513,SPU_T恤_03099,T恤,17,ELIGIBLE,19.2343266245347,19.2343266245347,0,0,False,0,False
33514,SPU_短裤_03100,短裤,17,ELIGIBLE,10.349735701743986,10.349735701743986,0,0,False,0,False
33522,SPU_束脚裤_03105,束脚裤,17,ELIGIBLE,23.13099277518237,23.13099277518237,0,0,False,0,False
33540,SPU_短袖_03114,短袖,17,ELIGIBLE,5.4894981449728775,5.4894981449728775,0,0,False,0,False
33541,SPU_内衣_03115,内衣,17,ELIGIBLE,15.111091096944792,15.111091096944792,0,0,False,0,False
33545,SPU_配饰_03116,配饰,17,ELIGIBLE,21.962018862696347,21.962018862696347,0,0,False,0,False
33558,SPU_短裤_03126,短裤,17,ELIGIBLE,7.9208546652086556,7.9208546652086556,0,0,False,0,False
33560,SPU_内衣_03128,内衣,17,ELIGIBLE,18.414791586615515,18.414791586615515,0,0,False,0,False
33585,SPU_T恤_03138,T恤,17,ELIGIBLE,22.30872389273874,22.30872389273874,0,0,False,0,False
33608,SPU_T恤_03151,T恤,17,ELIGIBLE,21.054259961086405,21.054259961086405,0,0,False,0,False
33614,SPU_短袖_03153,短袖,17,ELIGIBLE,13.888511135463196,13.888511135463196,0,0,False,0,False
33643,SPU_束脚裤_03170,束脚裤,17,ELIGIBLE,5.294110672294018,5.294110672294018,0,0,False,0,False
33661,SPU_直筒裤_03182,直筒裤,17,ELIGIBLE,6.034922230303854,6.034922230303854,0,0,False,0,False
33682,SPU_内衣_03193,内衣,17,ELIGIBLE,5.839620636750249,5.839620636750249,0,0,False,0,False
33684,SPU_直筒裤_03195,直筒裤,17,ELIGIBLE,19.219933028765496,19.219933028765496,0,0,False,0,False
33687,SPU_锥形裤_03197,锥形裤,17,ELIGIBLE,22.8730643159236,22.8730643159236,0,0,False,0,False
33701,SPU_短袖_03205,短袖,17,ELIGIBLE,10.95910575765215,10.95910575765215,0,0,False,0,False
33705,SPU_直筒裤_03208,直筒裤,17,ELIGIBLE,23.97208059713206,23.97208059713206,0,0,False,0,False
33723,SPU_束脚裤_03222,束脚裤,17,ELIGIBLE,16.003555612249528,16.003555612249528,0,0,False,0,False
33724,SPU_锥形裤_03223,锥形裤,17,ELIGIBLE,15.678794037559245,15.678794037559245,0,0,False,0,False
34025,SPU_束脚裤_03248,束脚裤,17,ELIGIBLE,14.246709484101604,14.246709484101604,0,0,False,0,False
34128,SPU_配饰_03285,配饰,17,ELIGIBLE,10.2313425187798,10.2313425187798,0,0,False,0,False
34155,SPU_内衣_03297,内衣,17,ELIGIBLE,9.057586703045772,9.057586703045772,0,0,False,0,False
34179,SPU_内衣_03310,内衣,17,ELIGIBLE,19.140169435776464,19.140169435776464,0,0,False,0,False
34183,SPU_直筒裤_03312,直筒裤,17,ELIGIBLE,10.82426552229733,10.82426552229733,0,0,False,0,False
34199,SPU_T恤_03320,T恤,17,ELIGIBLE,10.457358418214316,10.457358418214316,0,0,False,0,False
34201,SPU_短袖_03322,短袖,17,ELIGIBLE,8.25305018303032,8.25305018303032,0,0,False,0,False
34264,SPU_短袖_03348,短袖,17,ELIGIBLE,14.064546615831475,14.064546615831475,0,0,False,0,False
34272,SPU_束脚裤_03352,束脚裤,17,ELIGIBLE,13.984933257787388,13.984933257787388,0,0,False,0,False
34303,SPU_直筒裤_03364,直筒裤,17,ELIGIBLE,13.936161360902123,13.936161360902123,0,0,False,0,False
34320,SPU_直筒裤_03377,直筒裤,17,ELIGIBLE,14.489728899638353,14.489728899638353,0,0,False,0,False
34351,SPU_T恤_03398,T恤,17,ELIGIBLE,23.24034709391215,23.24034709391215,0,0,False,0,False
34353,SPU_短裤_03399,短裤,17,ELIGIBLE,3.8054137485284185,3.8054137485284185,0,0,False,0,False
42034,SPU_短裤_03737,短裤,17,ELIGIBLE,17.16787840279236,17.16787840279236,0,0,False,0,False
42158,SPU_锥形裤_03795,锥形裤,17,ELIGIBLE,12.927391174039867,12.927391174039867,0,0,False,0,False
31056,SPU_直筒裤_04703,直筒裤,17,ELIGIBLE,6.0968128113828435,6.0968128113828435,0,0,False,0,False
31109,SPU_短袖_04713,短袖,17,ELIGIBLE,5.505925742678784,5.505925742678784,0,0,False,0,False
31120,SPU_配饰_04715,配饰,17,ELIGIBLE,16.129589807690046,16.129589807690046,0,0,False,0,False
31150,SPU_T恤_04724,T恤,17,ELIGIBLE,17.119298549505707,17.119298549505707,0,0,False,0,False
31154,SPU_短袖_04726,短袖,17,ELIGIBLE,8.461577693467499,8.461577693467499,0,0,False,0,False
31160,SPU_束脚裤_04730,束脚裤,17,ELIGIBLE,24.80635622702218,24.80635622702218,0,0,False,0,False
31175,SPU_短裤_04738,短裤,17,ELIGIBLE,11.565938508179414,11.565938508179414,0,0,False,0,False
31218,SPU_配饰_04754,配饰,17,ELIGIBLE,5.549793823340583,5.549793823340583,0,0,False,0,False
31221,SPU_束脚裤_04756,束脚裤,17,ELIGIBLE,15.377651026710428,15.377651026710428,0,0,False,0,False
31240,SPU_短袖_04765,短袖,17,ELIGIBLE,21.446938794052453,21.446938794052453,0,0,False,0,False
31241,SPU_内衣_04766,内衣,17,ELIGIBLE,4.709674164077587,4.709674164077587,0,0,False,0,False
31259,SPU_内衣_04779,内衣,17,ELIGIBLE,24.68685355238016,24.68685355238016,0,0,False,0,False
31260,SPU_配饰_04780,配饰,17,ELIGIBLE,14.843493173829737,14.843493173829737,0,0,False,0,False
31273,SPU_短裤_04790,短裤,17,ELIGIBLE,11.091957523782792,11.091957523782792,0,0,False,0,False
31274,SPU_短袖_04791,短袖,17,ELIGIBLE,16.798662218997755,16.798662218997755,0,0,False,0,False
32023,SPU_锥形裤_04796,锥形裤,17,ELIGIBLE,16.53386785043133,16.53386785043133,0,0,False,0,False
32215,SPU_配饰_04832,配饰,17,ELIGIBLE,5.278728132357475,5.278728132357475,0,0,False,0,False
32260,SPU_内衣_04857,内衣,17,ELIGIBLE,21.45848308335253,21.45848308335253,0,0,False,0,False
32284,SPU_配饰_04871,配饰,17,ELIGIBLE,14.825390212800832,14.825390212800832,0,0,False,0,False
32288,SPU_锥形裤_04874,锥形裤,17,ELIGIBLE,4.727609215019233,4.727609215019233,0,0,False,0,False
32300,SPU_短裤_04881,短裤,17,ELIGIBLE,20.975017596869737,20.975017596869737,0,0,False,0,False
32308,SPU_束脚裤_04886,束脚裤,17,ELIGIBLE,11.137937103921526,11.137937103921526,0,0,False,0,False
32324,SPU_短裤_04894,短裤,17,ELIGIBLE,5.418349412581709,5.418349412581709,0,0,False,0,False
32327,SPU_短袖_04895,短袖,17,ELIGIBLE,22.775231533780925,22.775231533780925,0,0,False,0,False
32344,SPU_短裤_04907,短裤,17,ELIGIBLE,12.29955449566736,12.29955449566736,0,0,False,0,False
32349,SPU_直筒裤_04911,直筒裤,17,ELIGIBLE,6.316180636577231,6.316180636577231,0,0,False,0,False
32376,SPU_锥形裤_04926,锥形裤,17,ELIGIBLE,19.910252384299643,19.910252384299643,0,0,False,0,False
32388,SPU_短裤_04933,短裤,17,ELIGIBLE,19.69229960088209,19.69229960088209,0,0,False,0,False
32393,SPU_直筒裤_04937,直筒裤,17,ELIGIBLE,4.608865274400136,4.608865274400136,0,0,False,0,False
32394,SPU_束脚裤_04938,束脚裤,17,ELIGIBLE,9.174821625727366,9.174821625727366,0,0,False,0,False
32396,SPU_锥形裤_04939,锥形裤,17,ELIGIBLE,14.555700502425015,14.555700502425015,0,0,False,0,False
32405,SPU_短裤_04946,短裤,17,ELIGIBLE,7.374055198716592,7.374055198716592,0,0,False,0,False
32426,SPU_T恤_04958,T恤,17,ELIGIBLE,20.99292888817711,20.99292888817711,0,0,False,0,False
32441,SPU_锥形裤_04965,锥形裤,17,ELIGIBLE,23.002900656291224,23.002900656291224,0,0,False,0,False
32473,SPU_直筒裤_04976,直筒裤,17,ELIGIBLE,10.17419341297334,10.17419341297334,0,0,False,0,False
32167,SPU_短袖_00319,短袖,9,ELIGIBLE,12.869433880999937,12.869433880999937,0,0,False,0,False
32206,SPU_短裤_00331,短裤,9,ELIGIBLE,19.014664753422835,19.014664753422835,0,0,False,0,False
32533,SPU_锥形裤_00519,锥形裤,9,ELIGIBLE,7.383947402269618,7.383947402269618,0,0,False,0,False
32644,SPU_短袖_00579,短袖,9,ELIGIBLE,21.439409449750137,21.439409449750137,0,0,False,0,False
32651,SPU_束脚裤_00583,束脚裤,9,ELIGIBLE,7.326378868965092,7.326378868965092,0,0,False,0,False
32669,SPU_内衣_00593,内衣,9,ELIGIBLE,4.809991134095362,4.809991134095362,0,0,False,0,False
33432,SPU_T恤_00811,T恤,9,ELIGIBLE,10.831071016354091,10.831071016354091,0,0,False,0,False
33535,SPU_T恤_00863,T恤,9,ELIGIBLE,14.843988246222501,14.843988246222501,0,0,False,0,False
33571,SPU_锥形裤_00883,锥形裤,9,ELIGIBLE,12.423739612514618,12.423739612514618,0,0,False,0,False
33677,SPU_短袖_00943,短袖,9,ELIGIBLE,24.180116844945058,24.180116844945058,0,0,False,0,False
34332,SPU_短裤_01137,短裤,9,ELIGIBLE,24.45537977624709,24.45537977624709,0,0,False,0,False
37151,SPU_直筒裤_01349,直筒裤,9,ELIGIBLE,14.710696004659658,14.710696004659658,0,0,False,0,False
42127,SPU_锥形裤_01533,锥形裤,9,ELIGIBLE,17.928041511199535,17.928041511199535,0,0,False,0,False
43034,SPU_T恤_01565,T恤,9,ELIGIBLE,23.880474051541437,23.880474051541437,0,0,False,0,False
51158,SPU_短袖_02048,短袖,9,ELIGIBLE,4.790586965925624,4.790586965925624,0,0,False,0,False
51236,SPU_内衣_02088,内衣,9,ELIGIBLE,16.554168367285804,16.554168367285804,0,0,False,0,False
52027,SPU_内衣_02114,内衣,9,ELIGIBLE,14.467957751621121,14.467957751621121,0,0,False,0,False
52031,SPU_直筒裤_02116,直筒裤,9,ELIGIBLE,6.317441948311733,6.317441948311733,0,0,False,0,False
52073,SPU_直筒裤_02129,直筒裤,9,ELIGIBLE,13.29243628874373,13.29243628874373,0,0,False,0,False
52075,SPU_束脚裤_02130,束脚裤,9,ELIGIBLE,17.961342622750404,17.961342622750404,0,0,False,0,False
52091,SPU_T恤_02137,T恤,9,ELIGIBLE,6.182407844153491,6.182407844153491,0,0,False,0,False
52097,SPU_短裤_02138,短裤,9,ELIGIBLE,11.260939309075662,11.260939309075662,0,0,False,0,False
52101,SPU_短袖_02139,短袖,9,ELIGIBLE,9.613004701180204,9.613004701180204,0,0,False,0,False
53026,SPU_短袖_02152,短袖,9,ELIGIBLE,24.915230280533446,24.915230280533446,0,0,False,0,False
53056,SPU_短袖_02165,短袖,9,ELIGIBLE,22.99124085866393,22.99124085866393,0,0,False,0,False
53063,SPU_直筒裤_02168,直筒裤,9,ELIGIBLE,6.540614246453206,6.540614246453206,0,0,False,0,False
53066,SPU_锥形裤_02170,锥形裤,9,ELIGIBLE,15.806670158036393,15.806670158036393,0,0,False,0,False
53081,SPU_T恤_02176,T恤,9,ELIGIBLE,9.040599304951126,9.040599304951126,0,0,False,0,False
53094,SPU_配饰_02180,配饰,9,ELIGIBLE,9.00427800572021,9.00427800572021,0,0,False,0,False
53096,SPU_束脚裤_02182,束脚裤,9,ELIGIBLE,6.736467532627455,6.736467532627455,0,0,False,0,False
53107,SPU_短袖_02191,短袖,9,ELIGIBLE,23.775309186462415,23.775309186462415,0,0,False,0,False
32167,SPU_短裤_02567,短裤,9,ELIGIBLE,21.585387926370355,21.585387926370355,0,0,False,0,False
32181,SPU_锥形裤_02573,锥形裤,9,ELIGIBLE,18.41447223553279,18.41447223553279,0,0,False,0,False
32206,SPU_T恤_02579,T恤,9,ELIGIBLE,14.188714281111732,14.188714281111732,0,0,False,0,False
32533,SPU_束脚裤_02767,束脚裤,9,ELIGIBLE,18.047567316324166,18.047567316324166,0,0,False,0,False
32644,SPU_短裤_02827,短裤,9,ELIGIBLE,19.27848753234898,19.27848753234898,0,0,False,0,False
32651,SPU_直筒裤_02831,直筒裤,9,ELIGIBLE,9.52645787459734,9.52645787459734,0,0,False,0,False
32669,SPU_短袖_02841,短袖,9,ELIGIBLE,15.556913524889831,15.556913524889831,0,0,False,0,False
33571,SPU_束脚裤_03131,束脚裤,9,ELIGIBLE,6.171521328544131,6.171521328544131,0,0,False,0,False
33677,SPU_短裤_03191,短裤,9,ELIGIBLE,9.368333150795797,9.368333150795797,0,0,False,0,False
34332,SPU_T恤_03385,T恤,9,ELIGIBLE,10.118041882526319,10.118041882526319,0,0,False,0,False
37151,SPU_配饰_03597,配饰,9,ELIGIBLE,7.0475269474399935,7.0475269474399935,0,0,False,0,False
42127,SPU_束脚裤_03781,束脚裤,9,ELIGIBLE,12.999079221617244,12.999079221617244,0,0,False,0,False
51158,SPU_短裤_04296,短裤,9,ELIGIBLE,21.233417516604305,21.233417516604305,0,0,False,0,False
51236,SPU_短袖_04336,短袖,9,ELIGIBLE,14.271265615930826,14.271265615930826,0,0,False,0,False
52027,SPU_短袖_04362,短袖,9,ELIGIBLE,7.169043457180404,7.169043457180404,0,0,False,0,False
52031,SPU_配饰_04364,配饰,9,ELIGIBLE,19.09128284195152,19.09128284195152,0,0,False,0,False
52038,SPU_锥形裤_04367,锥形裤,9,ELIGIBLE,19.518987463767033,19.518987463767033,0,0,False,0,False
52073,SPU_配饰_04377,配饰,9,ELIGIBLE,10.498420035706529,10.498420035706529,0,0,False,0,False
52075,SPU_直筒裤_04378,直筒裤,9,ELIGIBLE,6.388063217710595,6.388063217710595,0,0,False,0,False
52078,SPU_锥形裤_04380,锥形裤,9,ELIGIBLE,23.581468280216868,23.581468280216868,0,0,False,0,False
52097,SPU_T恤_04386,T恤,9,ELIGIBLE,15.948189951856367,15.948189951856367,0,0,False,0,False
52101,SPU_短裤_04387,短裤,9,ELIGIBLE,10.022129622724501,10.022129622724501,0,0,False,0,False
53026,SPU_短裤_04400,短裤,9,ELIGIBLE,13.405724142142423,13.405724142142423,0,0,False,0,False
53056,SPU_短裤_04413,短裤,9,ELIGIBLE,13.922139325909075,13.922139325909075,0,0,False,0,False
53063,SPU_配饰_04416,配饰,9,ELIGIBLE,11.392890221032948,11.392890221032948,0,0,False,0,False
53066,SPU_束脚裤_04418,束脚裤,9,ELIGIBLE,10.475730800906772,10.475730800906772,0,0,False,0,False
53094,SPU_内衣_04428,内衣,9,ELIGIBLE,14.021563595523864,14.021563595523864,0,0,False,0,False
53096,SPU_直筒裤_04430,直筒裤,9,ELIGIBLE,19.20228252390005,19.20228252390005,0,0,False,0,False
53098,SPU_锥形裤_04432,锥形裤,9,ELIGIBLE,19.211844255001154,19.211844255001154,0,0,False,0,False
53107,SPU_短裤_04439,短裤,9,ELIGIBLE,23.722919880550084,23.722919880550084,0,0,False,0,False
32167,SPU_T恤_04815,T恤,9,ELIGIBLE,12.67220653134422,12.67220653134422,0,0,False,0,False
32181,SPU_束脚裤_04821,束脚裤,9,ELIGIBLE,13.983258152716862,13.983258152716862,0,0,False,0,False
32241,SPU_锥形裤_00350,锥形裤,16,ELIGIBLE,23.13198150495495,23.13198150495495,0,0,False,0,False
32360,SPU_T恤_00421,T恤,16,ELIGIBLE,7.63550920507847,7.63550920507847,0,0,False,0,False
32366,SPU_内衣_00424,内衣,16,ELIGIBLE,4.949303707332939,4.949303707332939,0,0,False,0,False
32390,SPU_配饰_00438,配饰,16,ELIGIBLE,13.86390889005243,13.86390889005243,0,0,False,0,False
32486,SPU_短袖_00488,短袖,16,ELIGIBLE,19.593461713005777,19.593461713005777,0,0,False,0,False
32510,SPU_内衣_00502,内衣,16,ELIGIBLE,9.749085189487106,9.749085189487106,0,0,False,0,False
32564,SPU_内衣_00541,内衣,16,ELIGIBLE,14.002480545685794,14.002480545685794,0,0,False,0,False
32589,SPU_束脚裤_00557,束脚裤,16,ELIGIBLE,16.91260913522452,16.91260913522452,0,0,False,0,False
32688,SPU_短袖_00605,短袖,16,ELIGIBLE,19.505846806654528,19.505846806654528,0,0,False,0,False
33103,SPU_T恤_00668,T恤,16,ELIGIBLE,17.953338770333595,17.953338770333595,0,0,False,0,False
33125,SPU_配饰_00672,配饰,16,ELIGIBLE,4.787051965746799,4.787051965746799,0,0,False,0,False
33155,SPU_配饰_00685,配饰,16,ELIGIBLE,15.406230468623722,15.406230468623722,0,0,False,0,False
33230,SPU_短裤_00708,短裤,16,ELIGIBLE,15.85994849170808,15.85994849170808,0,0,False,0,False
33268,SPU_锥形裤_00727,锥形裤,16,ELIGIBLE,19.80122992570705,19.80122992570705,0,0,False,0,False
33321,SPU_T恤_00759,T恤,16,ELIGIBLE,13.087408368114339,13.087408368114339,0,0,False,0,False
33416,SPU_内衣_00801,内衣,16,ELIGIBLE,4.7128434313929315,4.7128434313929315,0,0,False,0,False
33462,SPU_短袖_00826,短袖,16,ELIGIBLE,10.853613448310606,10.853613448310606,0,0,False,0,False
33589,SPU_配饰_00893,配饰,16,ELIGIBLE,21.772978106664894,21.772978106664894,0,0,False,0,False
33674,SPU_短裤_00942,短裤,16,ELIGIBLE,7.529403739923065,7.529403739923065,0,0,False,0,False
33683,SPU_直筒裤_00946,直筒裤,16,ELIGIBLE,15.75544256432501,15.75544256432501,0,0,False,0,False
33685,SPU_锥形裤_00948,锥形裤,16,ELIGIBLE,6.22552025751653,6.22552025751653,0,0,False,0,False
34077,SPU_短裤_01007,短裤,16,ELIGIBLE,12.405920817913664,12.405920817913664,0,0,False,0,False
34107,SPU_配饰_01023,配饰,16,ELIGIBLE,17.022854586602875,17.022854586602875,0,0,False,0,False
34335,SPU_短袖_01138,短袖,16,ELIGIBLE,17.87404675162069,17.87404675162069,0,0,False,0,False
34342,SPU_束脚裤_01142,束脚裤,16,ELIGIBLE,22.98502235990853,22.98502235990853,0,0,False,0,False
35023,SPU_配饰_01166,配饰,16,ELIGIBLE,17.674810856757784,17.674810856757784,0,0,False,0,False
35025,SPU_直筒裤_01167,直筒裤,16,ELIGIBLE,21.287407711978734,21.287407711978734,0,0,False,0,False
35135,SPU_锥形裤_01208,锥形裤,16,ELIGIBLE,6.583858398502669,6.583858398502669,0,0,False,0,False
36007,SPU_短裤_01215,短裤,16,ELIGIBLE,18.89221716792157,18.89221716792157,0,0,False,0,False
36077,SPU_束脚裤_01246,束脚裤,16,ELIGIBLE,17.683141671744284,17.683141671744284,0,0,False,0,False
42046,SPU_直筒裤_01492,直筒裤,16,ELIGIBLE,3.117132192563414,3.117132192563414,0,0,False,0,False
42072,SPU_配饰_01504,配饰,16,ELIGIBLE,14.38805658516756,14.38805658516756,0,0,False,0,False
43038,SPU_短裤_01566,短裤,16,ELIGIBLE,3.203555493589852,3.203555493589852,0,0,False,0,False
43040,SPU_内衣_01568,内衣,16,ELIGIBLE,7.374227666302559,7.374227666302559,0,0,False,0,False
43042,SPU_直筒裤_01570,直筒裤,16,ELIGIBLE,23.33579561626361,23.33579561626361,0,0,False,0,False
51047,SPU_内衣_01997,内衣,16,ELIGIBLE,14.707464669666383,14.707464669666383,0,0,False,0,False
51075,SPU_内衣_02010,内衣,16,ELIGIBLE,23.950630461224346,23.950630461224346,0,0,False,0,False
51100,SPU_内衣_02023,内衣,16,ELIGIBLE,5.256860327282458,5.256860327282458,0,0,False,0,False
51164,SPU_束脚裤_02052,束脚裤,16,ELIGIBLE,10.726831874686532,10.726831874686532,0,0,False,0,False
32241,SPU_束脚裤_02598,束脚裤,16,ELIGIBLE,5.446764650048738,5.446764650048738,0,0,False,0,False
32366,SPU_短袖_02672,短袖,16,ELIGIBLE,22.039149399345764,22.039149399345764,0,0,False,0,False
32390,SPU_内衣_02686,内衣,16,ELIGIBLE,23.615201938447058,23.615201938447058,0,0,False,0,False
32486,SPU_短裤_02736,短裤,16,ELIGIBLE,24.274351753577402,24.274351753577402,0,0,False,0,False
32510,SPU_短袖_02750,短袖,16,ELIGIBLE,9.645075040765484,9.645075040765484,0,0,False,0,False
32564,SPU_短袖_02789,短袖,16,ELIGIBLE,21.902001582434874,21.902001582434874,0,0,False,0,False
32589,SPU_直筒裤_02805,直筒裤,16,ELIGIBLE,16.010963083776105,16.010963083776105,0,0,False,0,False
32688,SPU_短裤_02853,短裤,16,ELIGIBLE,14.961988166263625,14.961988166263625,0,0,False,0,False
32716,SPU_锥形裤_02872,锥形裤,16,ELIGIBLE,19.031603466457756,19.031603466457756,0,0,False,0,False
33125,SPU_内衣_02920,内衣,16,ELIGIBLE,15.346524368175126,15.346524368175126,0,0,False,0,False
33155,SPU_内衣_02933,内衣,16,ELIGIBLE,21.444779946707225,21.444779946707225,0,0,False,0,False
33207,SPU_锥形裤_02950,锥形裤,16,ELIGIBLE,20.266419495217974,20.266419495217974,0,0,False,0,False
33230,SPU_T恤_02956,T恤,16,ELIGIBLE,17.947841387965152,17.947841387965152,0,0,False,0,False
33268,SPU_束脚裤_02975,束脚裤,16,ELIGIBLE,19.42121667422145,19.42121667422145,0,0,False,0,False
33416,SPU_短袖_03049,短袖,16,ELIGIBLE,21.360583051160837,21.360583051160837,0,0,False,0,False
33462,SPU_短裤_03074,短裤,16,ELIGIBLE,18.78923083190931,18.78923083190931,0,0,False,0,False
33589,SPU_内衣_03141,内衣,16,ELIGIBLE,20.069735812562058,20.069735812562058,0,0,False,0,False
33674,SPU_T恤_03190,T恤,16,ELIGIBLE,24.357559283998782,24.357559283998782,0,0,False,0,False
33683,SPU_配饰_03194,配饰,16,ELIGIBLE,20.646561837583803,20.646561837583803,0,0,False,0,False
33685,SPU_束脚裤_03196,束脚裤,16,ELIGIBLE,14.489351534471448,14.489351534471448,0,0,False,0,False
34077,SPU_T恤_03255,T恤,16,ELIGIBLE,20.390831837463274,20.390831837463274,0,0,False,0,False
34094,SPU_锥形裤_03262,锥形裤,16,ELIGIBLE,21.616570937337187,21.616570937337187,0,0,False,0,False
34107,SPU_内衣_03271,内衣,16,ELIGIBLE,7.046849535533676,7.046849535533676,0,0,False,0,False
34111,SPU_锥形裤_03275,锥形裤,16,ELIGIBLE,9.537285011157817,9.537285011157817,0,0,False,0,False
34306,SPU_锥形裤_03366,锥形裤,16,ELIGIBLE,14.739740929985587,14.739740929985587,0,0,False,0,False
34335,SPU_短裤_03386,短裤,16,ELIGIBLE,20.196986575111634,20.196986575111634,0,0,False,0,False
34342,SPU_直筒裤_03390,直筒裤,16,ELIGIBLE,24.587381215012595,24.587381215012595,0,0,False,0,False
35023,SPU_内衣_03414,内衣,16,ELIGIBLE,21.41724348915258,21.41724348915258,0,0,False,0,False
35025,SPU_配饰_03415,配饰,16,ELIGIBLE,24.403169146081922,24.403169146081922,0,0,False,0,False
35135,SPU_束脚裤_03456,束脚裤,16,ELIGIBLE,12.956202562868492,12.956202562868492,0,0,False,0,False
36007,SPU_T恤_03463,T恤,16,ELIGIBLE,18.656677893684932,18.656677893684932,0,0,False,0,False
